PREFIXO: ;E3-003
NOME DO POSTO: ;AGUA BRANCA
MUNICÍPIO: ;SAO PAULO
CURSO D'ÁGUA: ;TIETE,R
LATITUDE: ;23°30'57"
LONGITUDE: ;46°40'51"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  08/2010;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/2010;  0,0;  0,0;  0,0;  0,0;  1,0; 12,0;  6,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  0,4;  0,0;  0,0;  1,0;  0,7;  0,6; 27,4;0,0;0,0;---;27,4;58,6
  10/2010;  0,0;  0,0;  0,3; 12,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,6; 10,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0; 11,2; 13,5;0,0;0,0;0,0;13,5;48,8
  11/2010; 14,0;  0,0;  0,0;  0,0;  0,0; 12,3;  0,0;  0,0;  0,0; 10,3;  0,6;  0,3;  0,0;  0,0;  0,0;  8,1; 11,1;  4,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,0; 32,0;  0,0;  9,0;13,0;10,0;---;32,0;138,8
  12/2010; 35,0;  0,0;  9,0;  0,0;  0,0; 12,0;  3,0;  0,9;  0,0;  0,0;  0,0;  0,0; 33,4; 44,0; 24,5;  0,5; 35,0;  0,0;  0,0;  4,1;  0,0;  0,0;  0,0;  0,0;  4,7;  5,0; 17,4;  0,0;0,0;0,0;0,0;44,0;228,5
  01/2011;  0,9; 21,0; 25,0; 16,0;  1,5; 67,9;  0,0;  8,0;  9,4;104,0; 26,4; 25,5; 18,0;  7,8;  0,0;  3,5;  7,5;  6,3;  7,9;  0,0;  0,0;  4,0; 33,8; 45,9;  9,3;  3,0;  0,0;  0,0;0,0;0,0;3,5;104,0;456,1
  02/2011;  0,5; 21,0;  7,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0; 11,0; 36,6;  0,0;  0,0;  0,0;  0,0; 16,0;  6,5;  6,4;  1,2;  1,0; 14,0;  4,0;118,0;---;---;---;118,0;248,2
  03/2011; 16,0;  2,0; 21,3;  6,0;  3,2;  8,4;  0,9;  1,8;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  5,9;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,4;0,0;0,0;0,0;21,3;74,4
  04/2011;  0,7;  0,0;  0,0;  0,3;  2,6;  0,0;  0,0;  0,0;  0,0;  0,0;  7,3;  6,3; 41,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,3;  0,0;  0,0;  0,0;  2,5;0,0;0,0;---;41,0;61,0
  05/2011;  0,0; 33,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;33,0;33,5
  06/2011;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,0;  0,0; 23,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,6;  0,0;0,0;0,0;---;23,6;61,2
  07/2011;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/2011;  0,0;  0,0;  0,0;  0,3;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;2,3;25,0;0,0;25,0;44,5
  09/2011;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  10/2011;  0,0;  0,0;  0,0;  0,0;  0,9;  3,8;  0,0;  0,0; 12,3;  0,9;  0,0;  0,0;  0,8;  9,0; 12,0; 35,0; 18,0; 22,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;0,0;5,0;46,6;46,6;172,3
  11/2011; 46,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  7,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  2,0;  0,0;2,5;17,0;---;46,0;82,5
  12/2011;  0,0;  0,0;  0,0;  0,0;  0,0; 10,6; 28,0;  0,7;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,6;  0,0;  0,0;  0,0;0,0;0,8;10,0;28,0;58,6
  01/2012;  0,9;  0,5;  0,0;  0,0;  3,1;  5,0;  7,0;  3,0;  0,0;  0,0;  0,0; 11,0;  9,6;  5,7;  4,3;  0,0;  0,0;  5,8;  7,9;  6,5;  3,7;  4,2;  3,5;  7,5;  8,3;  6,1;  3,2;  1,3;0,5;0,0;0,0;11,0;108,6
  02/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 24,5;  2,2;  0,0; 25,0;  0,0; 38,0;  9,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 16,9;  0,0;  1,3; 29,3;  0,0;  0,0; 30,0; 28,8;0,0;---;---;38,0;215,0
  03/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0; 10,0;  0,0;  0,0; 12,2;  0,0; 38,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 37,8;  7,6;  0,0;  0,0;  0,0; 15,7;0,0;0,0;0,0;38,4;131,7
  04/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0; 23,1;  6,3; 17,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,0;  0,0;  0,0;  0,0;  0,0;  0,0; 24,7; 18,0;15,0;12,0;---;24,7;131,8
  05/2012;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,3;  2,3;  0,0;  0,0;  2,0;  1,3;  2,1;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;3,0;12,5
  06/2012;  0,0;  0,0;  0,0;  0,0; 43,0; 45,0; 20,0;  6,0; 12,2;  5,1;  0,3; 19,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 41,3;  8,4; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;45,0;220,8
  07/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,5;  7,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0; 12,0;  6,0; 21,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;21,0;53,5
  08/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  09/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,1;  0,0;  0,0;  0,0;  5,0;  0,3;  0,0;0,0;0,0;---;5,0;9,4
  10/2012;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8;  0,0;  0,0;  0,0;  0,0;  0,9; 10,8;  0,0;  0,0;  0,0;  0,0; 11,3;  0,0;  0,0;  0,0;  0,0;  1,6;  5,1;  8,8;  0,0;  0,0;  0,0; 18,8;31,0;0,0;0,0;31,0;94,1
  11/2012;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  6,4;  0,0;  0,0; 35,3; 10,5;  1,6;  1,9;  0,0;  0,0;  0,0;  7,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,3;  0,0;  0,0;0,0;0,3;---;35,3;68,8
  12/2012;  0,0;  5,0;  7,0;  0,0;  0,0;  1,8;  6,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,4;  0,0;  7,1; 26,5; 32,3;  0,0;  0,0; 15,0; 22,0;  0,0;  0,0;  2,0;  4,1;  0,0;  0,0;0,0;5,0;0,0;32,3;137,0
  01/2013; 18,0;  3,0;  0,0;  0,9;  0,0;  0,0;  0,0;  0,0; 16,0;  7,6;  0,6;  0,0; 32,0; 18,0; 14,4;  2,3; 33,5;  0,0;  0,0;  0,0; 19,5;  0,0;  0,0;  0,0;  0,0;  7,2; 10,0;  0,0;0,0;0,0;0,0;33,5;183,0
  02/2013; 10,0;  3,5;  8,4; 14,1;  0,0;  0,0;  0,0; 19,0; 18,2; 12,3; 23,5;  9,1;  6,0;  0,7; 59,5; 51,5;  0,3;  0,0; 22,6; 29,1;  1,1;  0,7; 44,7;  4,9;  0,3;  0,0; 18,5;  0,0;---;---;---;59,5;358,0
  03/2013;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,3; 71,5; 35,7; 38,1; 25,2;  1,6;  0,0;  0,0;  4,2;  0,0; 27,6;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  2,0; 10,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;71,5;217,3
  04/2013;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0; 18,9;  0,0;  0,0;  0,0;  0,0;  0,0; 54,4;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;54,4;76,5
  05/2013;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,7;  0,0;  0,0;  0,0;  0,3; 11,0;4,5;2,1;0,0;12,7;31,1
  06/2013;  0,0;  0,0; 15,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,7;  0,6;  0,0;  0,0;  0,0; 15,3;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
  07/2013;---;---;---;---;---;---;---;---;---;---;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  4,4;  1,1;  0,0;  1,3;  0,0;  0,0;0,0;0,0;0,0;---;---
  08/2013;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,1;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,5;  0,0;0,0;0,0;0,0;3,1;5,8
  09/2013;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,4;  3,8;  5,1;  1,3;  0,0;  6,5; 20,0;  8,6;  0,5;  0,0;  4,0;  0,0;0,0;0,0;---;20,0;59,7
  10/2013; 11,5; 15,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,8;  4,5; 25,1;  0,0;  0,0;  0,0;  0,0;  1,7;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;0,6;0,5;0,0;25,1;79,5
  11/2013;  0,0;  0,0;  0,0;  0,0; 54,1;  0,0; 14,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;  4,8;  0,0;---;  4,1;  1,8;  0,0;  0,0; 37,0; 18,6;  2,5;  0,0;0,0;0,0;---;---;---
  12/2013;  0,0;  0,0;  0,0;  0,0;  0,0; 22,3;  0,0;  0,0;  0,0;  9,5;  4,5;  0,2;  0,0;  0,0;  0,0;  0,0;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---
  02/2014;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---; 20,4;  0,0;  0,0;  8,4;---;---;---;---;---
  03/2014; 26,0;  0,0;  3,3;  0,0; 28,1;  0,0;  4,4;  0,0; 74,0;  0,0;  0,0;  0,0;  2,8;  0,0;  0,1;  0,5;  0,0;  3,1;  0,0;  0,0;  0,0;  0,2;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;74,0;142,8
  04/2014;  0,0;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,8;  4,8;  9,9;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;9,9;34,5
  05/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;  0,0;  0,0;  0,0;  0,0;  0,0;---;---; 25,1;  0,0;  0,6;0,0;0,0;0,0;---;---
  06/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  6,7;---;---;  1,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;---;---
  07/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,7;  1,7;  2,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 14,0;0,0;0,0;0,0;14,0;19,4
  08/2014;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  3,3;  0,0;  0,0;  5,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,8;  0,0;0,0;0,0;0,0;10,0;22,4
  09/2014;  0,0;  0,0; 29,3;  6,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---; 19,3;  0,0;  0,0;  0,0;  0,7;  0,0;  0,0;25,9;0,0;---;---;---
  10/2014;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  0,0;  0,7;  0,0;  0,0;  0,0;  0,0;  2,6;  0,0;0,0;0,0;0,0;2,6;4,6
  11/2014;  0,0;  0,0; 12,7;  0,0;  0,0;  0,0; 27,7;  0,0;  0,0; 20,8;  0,0;  0,0;  0,0; 18,4;  0,0;  0,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  0,0; 24,7;  8,8;  0,0;0,0;0,0;---;27,7;116,7
  12/2014;  0,0;  0,3;  0,0;  0,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,9;  0,0;  0,0;  0,0; 37,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,9;---;---;---;129,4;  0,0;  0,0;1,8;0,0;0,0;---;---
  01/2015;---;---;---;---;---; 16,9;---; 49,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;---;---;136,4;  2,1;0,0;0,0;0,0;---;---
  02/2015;  0,0;  4,0;  6,6;  8,0; 11,4; 12,1; 18,4;  0,0;  0,0; 10,0;  5,5;  0,0;  0,0;  0,0;  0,5; 26,7; 33,5; 11,3;  5,1;  0,0;  0,0;  0,0;  0,0;  0,2;  6,8; 41,7;  0,0;  0,2;---;---;---;41,7;202,0
  03/2015;  6,2;  0,0;  0,0;  0,0;  0,0;  0,0; 56,3; 43,3; 62,1;  1,2;  9,7;  1,0;  9,1; 33,2;  0,9;  1,7;  9,0;  0,0;  9,1;  2,4; 20,2;  6,0;  2,2;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;8,3;1,3;62,1;283,2
  04/2015;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 16,3; 18,2;  0,0;  0,0; 11,3;  0,0; 10,1;  6,3;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;18,2;67,8
  05/2015;  0,0;  0,0;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0;  0,0;  0,0; 22,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;7,8;10,0;0,0;22,0;50,9
  06/2015;  1,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,1;  0,0;  0,0;  0,0;  0,7;  2,7;  0,0;  0,0;  7,8;  5,7;  0,0;  0,0;  0,0;0,0;0,0;---;11,1;29,1
  07/2015;  0,4;  0,5; 27,4; 28,5;  0,0;  0,0;  0,0;  8,5;  0,1;  0,0;  0,0;  4,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 18,7; 14,6;  0,0;  0,0;0,0;0,0;0,0;28,5;103,3
  08/2015;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  2,4;  1,5;  9,8;0,0;0,0;0,0;9,8;16,5
  09/2015;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0; 28,7; 56,1;  0,0; 33,3; 36,1;  7,4;  1,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,7;  3,0; 21,5;0,0;0,0;---;56,1;210,1
  10/2015;  1,5;  1,0; 22,5;  4,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,5;  0,0;  0,0;  5,7;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,0;  0,0;  0,0;  0,0; 18,4;  5,4;  0,0;0,3;0,3;0,0;27,0;87,2
  11/2015; 13,0; 23,0;  5,0; 16,5; 32,7;  0,8;  1,0;  0,7; 59,6;  4,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 35,2;  0,0;  6,8; 92,0;  0,0;  4,6;  8,6;  0,2;  0,2;  0,0;  0,0;17,0;87,5;---;92,0;409,2
  12/2015;  3,0;  0,0;  0,0;  0,0; 10,0;  0,7;  4,1;  0,9;  0,2;  0,8;  1,5;  0,0;  5,8;  0,0;  2,6;  0,9;  1,8;  4,7;  0,8;  9,7; 18,0; 49,8;  0,5;  3,4;  4,8;  0,0;  6,8;  0,3;17,5;7,3;0,2;49,8;156,1
  01/2016;  0,0; 41,6;  0,0;  1,5;  0,0;  0,0;  0,0;  0,0;  0,0; 42,3; 32,5; 11,0;  1,5;  0,0;  7,8;  2,3;  0,0;  0,0;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,2;  8,2;  1,0; 30,6;0,0;1,0;0,0;42,3;181,7
  02/2016;  0,0;  0,0; 12,5;  0,0;  0,0;  3,5; 10,5;  0,0; 60,3;  0,2;  6,0;  0,0;  0,0;  0,0;  0,0; 22,0;  0,0;  9,7; 37,4;  0,0;  0,0; 45,9;  0,0;  0,0; 24,7; 15,4;  1,9;  0,0;24,6;---;---;60,3;274,6
  03/2016; 14,7; 16,3;  0,0; 63,4;  0,0;  0,0; 17,3;  1,1;  0,0;  0,7; 72,3; 17,5;  0,0;  0,0;  0,0;  1,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,1;---;---;---; 24,3;0,0;0,3;1,2;---;---
  04/2016;  0,7;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,7;0,7
  05/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  6,2;  0,0; 26,2;  0,0; 36,4;  9,6; 13,8;  0,6;  0,0;  0,0;  0,0;  0,0;0,0;0,0;16,1;36,4;111,9
  06/2016;  1,1; 21,0;  9,1; 15,2;---; 87,1; 63,1;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;  0,0;  0,0;  0,0;  0,0;  0,0;  2,8;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;---;---
  07/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;5,4;5,4
  08/2016;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  0,0; 13,6;  0,0;  0,0;  0,0; 50,0;  0,1;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;4,8;50,0;73,0
  09/2016;  3,8;  0,0;  0,0;  0,0;  0,0;  9,4;  0,0;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;  7,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,9;  0,0;  0,0;0,0;0,0;---;---;---
  10/2016;  0,0;  0,0;  0,0; 20,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,4; 15,0;  0,0;  0,0;  0,2;  0,6;  0,0;  4,0; 23,0;  0,0;  0,0;  0,0;  8,9;  4,0;  6,9;  4,3;0,0;0,0;0,0;23,0;91,3
  11/2016;  7,4;  0,0;  0,0; 21,8;  0,0;  0,3; 22,0;  0,0;  0,0; 21,8;  0,0;---;---;---;---; 36,4; 13,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,7;  3,2;  0,0;  0,0;  0,0;  0,6;23,9;0,0;---;---;---
  12/2016;  0,0;  0,0;---; 13,8; 11,1;  0,0;  0,0;  0,3;  0,0;  0,0;---; 38,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 27,0;  0,8;  0,0; 11,6;  0,0;---;---;  3,4;  0,0;  0,0;0,0;17,0;0,0;---;---
  01/2017;  0,0;  7,8;  5,9;  4,1;  0,0;  0,0;---;---; 30,0; 24,6;  0,0;  1,6;  0,0;---;---; 30,0; 20,0; 23,0; 24,0; 25,0;---;---; 80,0;  0,0;---; 22,0; 24,0;---;---;15,0;20,0;---;---
  02/2017;  1,5; 34,0;  3,2;---;---; 38,0; 44,0;  0,2;  0,0;  0,0;---;---; 17,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 40,0;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;---;---;---
  03/2017; 20,0;  0,0;  4,6; 20,0;  0,0;  0,0;  4,2;  5,6;  0,0;  0,0;---;---; 10,0;  4,6;  9,4;  0,0;  0,0;---;---; 20,0;  0,0;  0,0;  0,0;  0,0;---;---;  3,2;  0,0;0,0;0,0;0,0;---;---
  04/2017;---;---;  0,0;  0,0;  0,0;  3,8;111,0;---;---;  1,5; 39,0;  0,3;  0,3;---;---;---;  0,0;  0,6;  0,0;  0,0;---;---;---; 21,0;  0,0;  0,0; 13,9;  0,4;0,0;0,0;---;---;---
  05/2017;  0,0;  0,0;  0,0;  0,0;  8,4;---;---; 16,0;  0,0;  0,0;  0,6;  0,0;---;---;  0,0;  0,0;  0,0;  0,0; 26,0;---;---; 90,0;  0,0;  0,0;  0,0;  0,0;---;---;---;0,0;0,0;---;---
  06/2017;  0,0;  0,0;  0,0;  0,0;  0,0; 12,3; 38,5;  0,0;  0,3;  0,0;  0,0;  0,0;  2,7; 14,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;38,5;68,2
  07/2017;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/2017;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 11,5;  3,4;  8,2;---;  5,6; 31,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;---;---
  09/2017;  0,0;---;  0,0;  0,0;  0,0;  0,0;---;  0,0;---;---;  0,0;  0,0;  0,0;  0,0;  0,0;---;---;  0,0;  0,0;---;  0,0;  0,0;---;---;  0,0;  0,0;  0,0;  0,0;0,8;0,0;---;---;---
  10/2017; 40,0;  0,0; 21,0;  0,9;  0,0;---;---;---;  4,2;  0,0;  0,0;---;---;---;---; 11,0;  0,0;  0,0;  0,0;  0,0;---;---;  2,8;  0,0;  0,0; 34,8;---;---;---;3,9;3,6;---;---
  11/2017;  0,0;---;---;---;---; 24,0;  0,0;  0,0;  0,0;  2,3;---;  7,0;  0,0;  0,0;---;  0,0;  2,2; 58,0;---;---; 45,0; 39,0;  2,6;  0,0;---;  0,0; 22,0;  0,0;0,0;0,0;---;---;---
